record_id,title,journal,year,final_evidence_class,statistic_type,statistic_snippet
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,odds_ratio,"OR, 1.11"
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,odds_ratio,"OR, 0.75"
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,odds_ratio,"OR, 0.54"
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,odds_ratio,"OR, 1.22"
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,15.9%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,79.5%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,53.1%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,37.0%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,5.5%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,2.0%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,8.6%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,percentage,2.4%
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,sample_size,21 457 patients
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,sample_size,28 192 patients
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,sample_size,12 858 patients
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,sample_size,12 902 patients
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,sample_size,12 861 patients
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,event_count_of_total,418 of 21 457
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,event_count_of_total,2428 of 28 192
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,event_count_of_total,317 of 12 858
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,event_count_of_total,2020 of 12 902
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,event_count_of_total,101 of 8181
PVA-1645,Trends in Active Surveillance for Men With Intermediate-Risk Prostate Cancer.,JAMA network open,2024,core_pediatric_evidence,event_count_of_total,408 of 12 861
PVA-1657,Use of Generative AI to Identify Helmet Status Among Patients With Micromobility-Related Injuries From Unstructured Clinical Notes.,JAMA network open,2024,core_foundational_transferable_evidence,confidence_interval,"RESULTS: Among 54 569 clinical notes, moderate (Cohen κ = 0.74 [95% CI, 0.73-0.75) and weak (Cohen κ = 0.53 [95% CI, 0.52-0.54]) agreement were found between the text string-search approach and the LLM for the low- and intermediate-detail prompts, respectively."
PVA-1657,Use of Generative AI to Identify Helmet Status Among Patients With Micromobility-Related Injuries From Unstructured Clinical Notes.,JAMA network open,2024,core_foundational_transferable_evidence,confidence_interval,"The high-detail prompt had almost perfect agreement (κ = 1.00 [95% CI, 1.00-1.00]) but required the greatest amount of time to complete."
PVA-1657,Use of Generative AI to Identify Helmet Status Among Patients With Micromobility-Related Injuries From Unstructured Clinical Notes.,JAMA network open,2024,core_foundational_transferable_evidence,confidence_interval,"It also showed high validity compared with the criterion standard (n = 400; κ = 0.98 [95% CI, 0.96-1.00])."
PVA-1657,Use of Generative AI to Identify Helmet Status Among Patients With Micromobility-Related Injuries From Unstructured Clinical Notes.,JAMA network open,2024,core_foundational_transferable_evidence,p_value,P < .001
PVA-1657,Use of Generative AI to Identify Helmet Status Among Patients With Micromobility-Related Injuries From Unstructured Clinical Notes.,JAMA network open,2024,core_foundational_transferable_evidence,percentage,95%
PVA-1657,Use of Generative AI to Identify Helmet Status Among Patients With Micromobility-Related Injuries From Unstructured Clinical Notes.,JAMA network open,2024,core_foundational_transferable_evidence,sample_size,n = 400
PVA-1662,Comparative Evaluation of LLMs in Clinical Oncology.,NEJM AI,2024,core_foundational_transferable_evidence,p_value,P<0.001
PVA-1662,Comparative Evaluation of LLMs in Clinical Oncology.,NEJM AI,2024,core_foundational_transferable_evidence,percentage,81.1%
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,confidence_interval,"In an emulated randomized controlled trial (eRCT) on the Shanghai outdoor cohort (n = 3303) where DeepMyopia showed effectiveness in myopia prevention compared to NonCyc-based model, with an adjusted relative reduction (ARR) of -17.8%, 95% CI: -29.4%, -6.4%."
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,confidence_interval,"DeepMyopia-assisted interventions attained quality-adjusted life years (QALYs) of 0.75 (95% CI: 0.53, 1.04) per person and avoided blindness years of 13.54 (95% CI: 9.57, 18.83) per 1 million persons compared to natural lifestyle with no active intervention."
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,p_value,p < 0.001
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,auc_auroc,AUCs of 0
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,percentage,17.8%
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,percentage,95%
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,percentage,29.4%
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,percentage,6.4%
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,sample_size,"n = 1,638,315"
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,sample_size,"n = 22,060"
PVA-1668,A deep learning system for myopia onset prediction and intervention effectiveness evaluation in children.,NPJ digital medicine,2024,core_pediatric_evidence,sample_size,n = 330
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,confidence_interval,"FINDINGS: Among all cases, GPT-3 replied with the correct diagnosis in its top three for 88% (42/48, 95% CI 75-94) of cases, compared with 54% (2700/5000, 53-55) for lay individuals (p<0.0001) and 96% (637/666, 94-97) for physicians (p=0·012)."
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,p_value,p<0.0001
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,p_value,p=0.60
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,88%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,95%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,54%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,96%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,70%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,74%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,91%
PVA-1683,The diagnostic and triage accuracy of the GPT-3 artificial intelligence model: an observational study.,The Lancet. Digital health,2024,core_pediatric_evidence,percentage,93%
PVA-1688,Influence of believed AI involvement on the perception of digital medical advice.,Nature medicine,2024,core_foundational_transferable_evidence,sample_size,"n = 2,280"
PVA-1699,Social Distancing During the COVID-19 Pandemic and Neonatal Mortality in the US.,JAMA network open,2024,core_pediatric_evidence,confidence_interval,"SDI did not exhibit significant correlations with neonatal mortality (unadjusted: correlation coefficient [CC], 0.14 [95% CI, -0.53 to 0.70]; ARIMA adjusted: CC, 0.29 [95% CI, -0.41 to 0.77]), early neonatal mortality (unadjusted: CC, 0.33 [95% CI, -0.37 to 0.79]; ARIMA adjusted: CC, 0.45 [95% CI, -0.24 to 0.84]), and infant mortality (unadjusted: CC, -0.09 [95% CI, -0.68 to 0.57]; ARIMA adjusted: CC, 0.35 [95% CI, -0.35 to 0.80])."
